time,empirical_mean_covariance,discrete_bound_mean_covariance,continuous_bound_mean_covariance
19.1,24.123859106798534,24.558600976002694,23.26820374572136
19.12,24.11303624130172,24.548077939262527,23.258651255313985
19.14,24.10349944425118,24.53757272796808,23.24911557066553
19.16,24.092043995561454,24.527085306037993,23.239596656340577
19.18,24.08059361642246,24.516615637482445,23.2300944769978
19.2,24.06916784149362,24.506163686402836,23.220608997389533
19.22,24.060967987514452,24.49572941699153,23.211140182361582
19.24,24.050915337472517,24.485312793531513,23.201687996852815
19.26,24.041639631856544,24.474913780396125,23.19225240589488
19.28,24.03116902142707,24.46453234204881,23.182833374611874
19.3,24.021936534234875,24.454168443042736,23.17343086822009
19.32,24.01307969206842,24.44382204802059,23.164044852027615
19.34,24.00201867103917,24.433493121714253,23.1546752914341
19.36,23.991953406091397,24.423181628944516,23.145322151930415
19.38,23.98308075870323,24.4128875346208,23.13598539909834
19.4,23.972705387510015,24.40261080374088,23.126664998610305
19.42,23.96259753031293,24.39235140139059,23.117360916228982
19.44,23.952103454226382,24.382109292743543,23.108073117807113
19.46,23.943031912155362,24.37188444306088,23.09880156928711
19.48,23.93342634360601,24.361676817690917,23.089546236700805
19.5,23.923092861827165,24.351486382068945,23.080307086169142
19.52,23.913029380644844,24.341313101716935,23.07108408390184
19.54,23.902363160266738,24.331156942243236,23.06187719619719
19.56,23.892992975886607,24.3210178693423,23.052686389441643
19.58,23.88219998567707,24.310895848794473,23.0435116301096
19.6,23.872070071633967,24.300790846465613,23.034352884763084
19.62,23.862134107370384,24.290702828306916,23.02521012005146
19.64,23.852519490847122,24.2806317603546,23.016083302711166
19.66,23.842576850631453,24.270577608729642,23.00697239956534
19.68,23.832774990646804,24.260540339637515,22.997877377523654
19.7,23.82346678151537,24.250519919367918,22.98879820358193
19.72,23.813627311002445,24.24051631429453,22.979734844821884
19.74,23.803862428922663,24.230529490874677,22.97068726841088
19.76,23.794355891607037,24.220559415649156,22.961655441601586
19.78,23.785422326519285,24.21060605524192,22.952639331731717
19.8,23.77585441628553,24.200669376359837,22.943638906223796
19.82,23.764876752315175,24.19074934579241,22.934654132584793
19.84,23.755831324655002,24.180845930411518,22.92568497840589
19.86,23.74676100997147,24.170959097171203,22.916731411362242
19.88,23.736913818715664,24.161088813107327,22.90779339921262
19.9,23.727291433224032,24.151235045337422,22.898870909799193
19.92,23.717339371698195,24.14139776106033,22.88996391104724
19.94,23.708163540524293,24.131576927556004,22.88107237096489
19.96,23.697214280793116,24.12177251218526,22.872196257642784
19.98,23.68726483595587,24.111984482389502,22.863335539253924
20.0,23.677418701708977,24.10221280569048,22.8544901840533
20.02,23.66758633803128,24.092457449690038,22.84566016037764
20.04,23.657799938076344,24.08271838206985,22.83684543664521
20.06,23.648751529422,24.072995570591193,22.82804598135545
20.08,23.639575154585707,24.063288983094694,22.81926176308877
20.1,23.628757539374398,24.053598587500083,22.8104927505063
20.12,23.619471557925195,24.043924351805927,22.801738912349567
20.14,23.610161496438124,24.03426624408943,22.793000217440273
20.16,23.600226509404727,24.024624232506113,22.78427663468004
20.18,23.59000682145014,24.014998285289675,22.775568133050125
20.2,23.58115136342289,24.00538837075165,22.76687468161119
20.22,23.57154567905931,23.99579445728122,22.75819624950299
20.24,23.561798576043202,23.98621651334499,22.749532805944202
20.26,23.55288962256421,23.976654507486682,22.7408843202321
20.28,23.54355910737849,23.96710840832698,22.73225076174231
20.3,23.53451569992687,23.957578184563214,22.72363209992859
20.32,23.52586153665492,23.948063804969184,22.71502830432255
20.34,23.51641994354711,23.9385652383949,22.7064393445334
20.36,23.507328299585353,23.929082453766306,22.697865190247715
20.38,23.498663937124128,23.91961542008515,22.689305811229175
20.4,23.48868092444912,23.910164106428653,22.68076117731831
20.42,23.479894042704153,23.9007284819493,22.672231258432273
20.44,23.469468031377634,23.89130851587466,22.66371602456458
20.46,23.459854813501565,23.88190417750707,22.65521544578487
20.48,23.45061943967685,23.872515436223495,22.646729492238634
20.5,23.44188260868199,23.863142261475225,22.63825813414702
20.52,23.43336832510483,23.853784622787696,22.62980134180656
20.54,23.42471276298094,23.844442489760237,22.62135908558892
20.56,23.415178083026525,23.835115832065863,22.612931335940697
20.58,23.406399783100415,23.825804619451027,22.60451806338313
20.6,23.39756012882542,23.81650882173542,22.596119238511893
20.62,23.389754881366965,23.807228408811728,22.58773483199686
20.64,23.38084980107869,23.797963350645425,22.579364814581847
20.66,23.37300557986024,23.78871361727454,22.57100915708441
20.68,23.363813291871118,23.77947917880943,22.56266783039556
20.7,23.354834367683786,23.770260005432586,22.55434080547958
20.72,23.345913019319113,23.761056067398393,22.546028053373757
20.74,23.3360460037245,23.751867335032912,22.53772954518816
20.76,23.328728369339007,23.742693778733674,22.52944525210542
20.78,23.319703840312965,23.733535368969445,22.521175145380486
20.8,23.31027843972043,23.724392076280036,22.512919196340402
20.82,23.30060570632025,23.715263871276065,22.504677376384084
20.84,23.29130713927635,23.706150724638732,22.49644965698207
20.86,23.282606439702107,23.697052607119666,22.488236009676317
20.88,23.27366744391755,23.68796948954064,22.480036406079968
20.9,23.263660739305788,23.678901342793406,22.471850817877126
20.92,23.25468294721264,23.669848137839445,22.46367921682264
20.94,23.24528042316704,23.660809845709807,22.455521574741844
20.96,23.236861509337647,23.651786437504853,22.4473778635304
20.98,23.22864593899306,23.64277788439409,22.439248055154
21.0,23.219609699176694,23.633784157615903,22.431132121648226
21.02,23.209383790042487,23.624805228477417,22.42303003511826
21.04,23.200585372335006,23.615841068354268,22.41494176773871
21.06,23.1923367960829,23.606891648690354,22.406867291753365
21.08,23.184431629695027,23.59795694099768,22.39880657947498
21.1,23.175965345506807,23.589036916856138,22.39075960328512
21.12,23.16831246509165,23.580131547913318,22.38272633563383
21.14,23.15974633495585,23.571240805884266,22.37470674903954
21.16,23.151547360377823,23.562364662551328,22.36670081608876
21.18,23.14301576028137,23.553503089763918,22.3587085094359
21.2,23.13297736614037,23.544656059438328,22.350729801803087
21.22,23.124946073523976,23.535823543557534,22.342764665979917
21.24,23.116424102580407,23.52700551417099,22.33481307482327
21.26,23.108045330942822,23.518201943394438,22.326875001257047
21.28,23.099362866933276,23.509412803409685,22.318950418272024
21.3,23.09206850386722,23.500638066464447,22.311039298925632
21.32,23.083370310917328,23.491877704872127,22.303141616341733
21.34,23.075245636683,23.483131691011614,22.295257343710404
21.36,23.067215480631013,23.47439999732711,22.28738645428775
21.38,23.058037265137095,23.465682596327937,22.279528921395706
21.4,23.049761338564615,23.456979460588286,22.271684718421827
21.42,23.04169847486937,23.448290562747122,22.26385381881905
21.44,23.03313719274883,23.439615875507936,22.256036196105573
21.46,23.025587739144957,23.430955371638518,22.248231823864543
21.48,23.017303645618544,23.422309023970865,22.240440675743965
21.5,23.00945211628362,23.413676805400886,22.232662725456414
21.52,23.001345704018114,23.405058688888293,22.224897946778913
21.54,22.993742212456723,23.396454647456373,22.217146313552657
21.56,22.98543334559878,23.387864654191805,22.20940779968287
21.58,22.97656612518116,23.379288682244482,22.20168237913859
21.6,22.968670274223967,23.370726704827334,22.19397002595248
21.62,22.96077647243229,23.362178695216095,22.186270714220612
21.64,22.952910449059893,23.35364462674918,22.178584418102307
21.66,22.9446996914208,23.345124472827486,22.17091111181989
21.68,22.936470525095785,23.33661820691416,22.163250769658553
21.7,22.92850654604148,23.328125802534473,22.155603365966137
21.72,22.9208202665867,23.319647233275624,22.147968875152912
21.74,22.912403693149578,23.311182472786538,22.14034727169146
21.76,22.904292261934483,23.302731494777706,22.13273853011638
21.78,22.895887976237546,23.294294273021002,22.125142625024203
21.8,22.886680799410804,23.285870781349487,22.11755953107317
21.82,22.87810939183086,23.277460993657257,22.109989222982975
21.84,22.868999963420247,23.269064883899258,22.10243167553465
21.86,22.859994388796707,23.26068242609107,22.094886863570405
21.88,22.85192322085255,23.252313594308806,22.087354761993343
21.9,22.844748482999872,23.243958362688854,22.07983534576737
21.92,22.836085474653768,23.235616705427752,22.072328589916946
21.94,22.82726606342723,23.22728859678201,22.06483446952692
21.96,22.81912805199721,23.21897401106792,22.057352959742392
21.98,22.810072612788815,23.210672922661377,22.049884035768446
22.0,22.80364390722528,23.20238530599774,22.042427672870055
22.02,22.79559736636551,23.194111135571617,22.0349838463718
22.04,22.787362013270272,23.185850385936718,22.027552531657793
22.06,22.778672621724137,23.17760303170568,22.02013370417146
22.08,22.771014852776883,23.169369047549917,22.012727339415306
22.1,22.761364904858805,23.161148408199384,22.005333412950815
22.12,22.754175840939425,23.1529410884425,21.997951900398238
22.14,22.74597668900481,23.1447470631259,21.990582777436426
22.16,22.738821331286744,23.136566307154286,21.983226019802604
22.18,22.73158417419308,23.128398795490323,21.975881603292304
22.2,22.722994635369673,23.12024450315438,21.96854950375907
22.22,22.716261329753614,23.112103405224413,21.961229697114355
22.24,22.708385428848523,23.103975476835807,21.953922159327316
22.26,22.699997196221275,23.09586069318116,21.946626866424698
22.28,22.69240204910452,23.087759029510188,21.939343794490547
22.3,22.68481035826984,23.079670461129503,21.932072919666158
22.32,22.67606829248196,23.0715949634025,21.924814218149844
22.34,22.667829369634752,23.063532511749134,21.917567666196756
22.36,22.66130432508479,23.055483081645825,21.91033324011876
22.38,22.655153346131797,23.047446648625225,21.90311091628422
22.4,22.647066420866306,23.039423188276118,21.895900671117854
22.42,22.63953696236128,23.031412676243228,21.888702481100548
22.44,22.631533557957248,23.02341508822709,21.88151632276924
22.46,22.62459718579896,23.015430399983813,21.874342172716663
22.48,22.618064602441464,23.00745858732504,21.86718000759126
22.5,22.608302571071235,22.999499626117665,21.860029804096992
22.52,22.60032343736087,22.991553492283796,21.852891538993124
22.54,22.592974575863654,22.983620161800474,21.845765189094177
22.56,22.583981498784944,22.975699610699635,21.838650731269635
22.58,22.575699111359807,22.967791815067873,21.831548142443868
22.6,22.568384507301325,22.95989675104629,21.82445739959593
22.62,22.56115589339287,22.952014394830414,21.817378479759395
22.64,22.553187529207495,22.94414472266995,21.81031136002224
22.66,22.54696071030867,22.936287710868672,21.803256017526632
22.68,22.539208066141917,22.928443335784284,21.79621242946878
22.7,22.530536886870696,22.920611573828236,21.78918057309881
22.72,22.52313009935512,22.91279240146559,21.782160425720548
22.74,22.515806421033673,22.90498579521486,21.775151964691407
22.76,22.50857805800271,22.89719173164785,21.768155167422222
22.78,22.501803576839652,22.88941018738955,21.76117001137707
22.8,22.494099293952377,22.88164113911793,21.754196474073158
22.82,22.48735168735708,22.87388456356382,21.74723453308059
22.84,22.479996403816976,22.866140437510747,21.740284166022295
22.86,22.47216234506349,22.858408737794804,21.733345350573835
22.88,22.464771235116388,22.850689441304482,21.72641806446321
22.9,22.457953833030086,22.842982524980545,21.719502285470806
22.92,22.450181786657424,22.835287965815862,21.712597991429135
22.94,22.443364902719757,22.827605740855255,21.70570516022276
22.96,22.435392048635496,22.8199358271954,21.698823769788074
22.98,22.426854463346256,22.812278201984626,21.69195379811322
23.0,22.42008784955226,22.804632842422784,21.68509522323788
23.02,22.412106762946493,22.79699972576115,21.678248023253147
23.04,22.40434970668089,22.789378829302184,21.671412176301406
23.06,22.396523785192173,22.781770130399494,21.664587660576128
23.08,22.389778269931135,22.774173606457612,21.657774454321757
23.1,22.382016595038095,22.766589234931914,21.650972535833557
23.12,22.374236943566874,22.7590169933284,21.644181883457435
23.14,22.36695880780863,22.751456859203664,21.637402475589873
23.16,22.360122850182844,22.74390881016463,21.630634290677666
23.18,22.35293293179199,22.736372823868486,21.62387730721787
23.2,22.345814883835576,22.728848878022557,21.61713150375761
23.22,22.337908744995104,22.7213369503841,21.610396858893953
23.24,22.330093485553505,22.713837018760213,21.60367335127375
23.26,22.322312097683625,22.70634906100768,21.59696095959351
23.28,22.314943389811987,22.698873055032855,21.59025966259924
23.3,22.30689475224533,22.691408978791493,21.583569439086308
23.32,22.298806718922435,22.68395681028862,21.576890267899284
23.34,22.292764945420775,22.67651652757843,21.57022212793183
23.36,22.286091815423227,22.669088108764083,21.563564998126555
23.38,22.278415338374458,22.66167153199764,21.55691885747482
23.4,22.27125239454805,22.65426677547986,21.550283685016677
23.42,22.264888356177224,22.646873817460165,21.54365945984065
23.44,22.257851540192686,22.639492636236362,21.537046161083687
23.46,22.250190267162196,22.63212321015465,21.530443767930898
23.48,22.24205678808199,22.624765517609394,21.523852259615566
23.5,22.235533045668763,22.617419537043013,21.517271615418856
23.52,22.22781398183494,22.61008524694589,21.51070181466979
23.54,22.22081875595234,22.602762625856208,21.50414283674509
23.56,22.213876608187746,22.595451652359763,21.49759466106897
23.58,22.207093806572274,22.588152305089938,21.49105726711309
23.6,22.200887229413354,22.580864562727516,21.48453063439636
23.62,22.193514625047698,22.57358840400054,21.47801474248484
23.64,22.186320251957824,22.566323807684206,21.471509570991593
23.66,22.179498749551815,22.559070752600725,21.465015099576522
23.68,22.173151863809277,22.551829217619193,21.458531307946302
23.7,22.16657860056714,22.54459918165546,21.45205817585419
23.72,22.160436573914446,22.53738062367202,21.445595683099906
23.74,22.152157452216166,22.530173522677845,21.439143809529497
23.76,22.145091040981978,22.5229778577283,21.43270253503525
23.78,22.137953961974084,22.515793607925005,21.426271839555472
23.8,22.130920131322732,22.508620752415684,21.41985170307444
23.82,22.12288805341495,22.501459270394054,21.413442105622245
23.84,22.116307701209656,22.494309141099734,21.407043027274643
23.86,22.10997464194266,22.487170343818036,21.400654448152935
23.88,22.102806841576765,22.480042857879937,21.394276348423855
23.9,22.096068559997345,22.472926662661905,21.387908708299427
23.92,22.088794087805184,22.465821737585742,21.381551508036846
23.94,22.08250039657398,22.45872806211854,21.375204727938304
23.96,22.076211442453623,22.451645615772495,21.36886834835095
23.98,22.06945585541421,22.444574378104818,21.36254234966669
24.0,22.06291244505777,22.437514328717587,21.356226712322076
24.02,22.05611637736337,22.430465447257653,21.349921416798214
24.04,22.049327634339537,22.42342771341648,21.343626443620586
24.06,22.043809773603613,22.41640110693008,21.337341773358947
24.08,22.038125725852503,22.409385607578837,21.331067386627254
24.1,22.031793992248062,22.402381195187424,21.32480326408345
24.12,22.025335879534406,22.39538784962465,21.31854938642937
24.14,22.01871078703595,22.38840555080339,21.312305734410653
24.16,22.012279104115606,22.3814342786804,21.30607228881661
24.18,22.006569240140763,22.374474013256265,21.299849030480043
24.2,21.999459812414774,22.367524734575234,21.293635940277223
24.22,21.9932784700289,22.36058642272512,21.287432999127667
24.24,21.986678084932574,22.35365905783718,21.281240187994065
24.26,21.980172661316434,22.346742620086,21.275057487882176
24.28,21.973768058443863,22.3398370896894,21.268884879840684
24.3,21.96671706293134,22.332942446908234,21.26272234496107
24.32,21.95948521571984,22.326058672046408,21.2565698643775
24.34,21.95309164355716,22.319185745450635,21.25042741926674
24.36,21.946818517741782,22.312323647510397,21.244294990847944
24.38,21.940659357658262,22.305472358657838,21.23817256038268
24.4,21.933912197030295,22.298631859367553,21.232060109174647
24.42,21.926564786851344,22.2918021301566,21.2259576185697
24.44,21.91990548069437,22.284983151584314,21.21986506995565
24.46,21.9140410053039,22.278174904252193,21.213782444762167
24.48,21.90749606888575,22.271377368803822,21.20770972446067
24.5,21.901358802718157,22.264590525924717,21.20164689056421
24.52,21.895459438151054,22.257814356342244,21.195593924627357
24.54,21.890228566466302,22.251048840825515,21.189550808246043
24.56,21.883792865223416,22.244293960185217,21.183517523057535
24.58,21.87773901581913,22.23754969527359,21.17749405074024
24.6,21.871452442589703,22.23081602698424,21.171480373013626
24.62,21.864898509300406,22.224092936252077,21.165476471638105
24.64,21.8582868252435,22.217380404053152,21.159482328414907
24.66,21.850591512766997,22.210678411404622,21.153497925185974
24.68,21.844030733398114,22.203986939364583,21.147523243833884
24.7,21.837381041279926,22.197305969031987,21.14155826628166
24.72,21.831212706206,22.1906354815465,21.13560297449273
24.74,21.824079811313876,22.18397545808844,21.129657350470783
24.76,21.818248637952387,22.177325879878666,21.12372137625967
24.78,21.810994389891917,22.17068672817841,21.117795033943267
24.8,21.804414940720818,22.164057984289236,21.111878305645423
24.82,21.797277404089023,22.15743962955291,21.105971173529774
24.84,21.79182845163833,22.150831645351303,21.100073619799677
24.86,21.78661730575597,22.144234013106235,21.094185626698128
24.88,21.78063212708289,22.137646714279462,21.08830717650758
24.9,21.774644291991688,22.13106973037248,21.08243825154991
24.92,21.768416593464085,22.12450304292649,21.076578834186236
24.94,21.76210394980697,22.11794663352221,21.070728906816896
24.96,21.75522187728407,22.111400483779885,21.064888451881263
24.98,21.74719122895443,22.104864575359077,21.059057451857676
25.0,21.740531822743613,22.098338889958622,21.05323588926334
25.02,21.73499147487025,22.091823409316497,21.04742374665418
25.04,21.728216688860293,22.08531811520973,21.041621006624776
25.06,21.72191694484146,22.078822989454324,21.03582765180826
25.08,21.715539949024897,22.072338013905092,21.030043664876178
25.1,21.707857947170993,22.065863170455593,21.024269028538388
25.12,21.701848785047346,22.05939844103805,21.018503725543006
25.14,21.69544204560085,22.052943807623222,21.0127477386762
25.16,21.68937045397598,22.046499252220272,21.00700105076223
25.18,21.6829642681379,22.040064756876735,21.001263644663208
25.2,21.67782622363043,22.033640303678382,20.99553550327907
25.22,21.671510991287427,22.027225874749107,20.989816609547475
25.24,21.664042675893242,22.020821452250853,20.984106946443653
25.26,21.657755246515457,22.014427018383493,20.978406496980348
25.28,21.652094910771947,22.008042555384744,20.9727152442077
25.3,21.645829741120284,22.001668045530074,20.967033171213128
25.32,21.639238872921027,21.995303471132566,20.96136026112129
25.34,21.633598265048757,21.988948814542866,20.955696497093903
25.36,21.627937847345997,21.982604058149064,20.95004186232967
25.38,21.622348168723903,21.976269184376605,20.94439634006421
25.4,21.61652717564983,21.96994417568816,20.938759913569942
25.42,21.61023320246255,21.963629014583585,20.933132566155958
25.44,21.60526858110587,21.957323683599775,20.927514281167948
25.46,21.599626180726965,21.951028165310582,20.921905041988133
25.48,21.594383128464134,21.94474244232675,20.91630483203509
25.5,21.588430712244964,21.938466497295757,20.910713634763713
25.52,21.582279894560873,21.932200312901777,20.905131433665105
25.54,21.57521802166086,21.92594387186558,20.89955821226646
25.56,21.569593927653894,21.919697156944355,20.89399395413101
25.58,21.56431959976444,21.913460150931773,20.888438642857857
25.6,21.55823086003296,21.907232836657712,20.882892262081953
25.62,21.552288571718222,21.901015196988332,20.877354795473963
25.64,21.547364732814096,21.894807214825832,20.871826226740158
25.66,21.541872634783648,21.888608873108463,20.86630653962236
25.68,21.536507424519687,21.8824201548104,20.86079571789779
25.7,21.530754287089813,21.876241042941626,20.855293745379065
25.72,21.52531447754144,21.870071520547874,20.849800605913984
25.74,21.518457881079904,21.86391157071053,20.844316283385528
25.76,21.51255129351074,21.857761176546525,20.838840761711715
25.78,21.507310848983195,21.851620321208234,20.833374024845558
25.8,21.501651142992774,21.845488987883428,20.8279160567749
25.82,21.49568770789413,21.839367159795145,20.822466841522388
25.84,21.49023832075543,21.833254820201617,20.81702636314533
25.86,21.484592459418284,21.82715195239617,20.81159460573564
25.88,21.477595864010834,21.821058539707128,20.806171553419723
25.9,21.4714243596051,21.81497456549776,20.80075719035837
25.92,21.466251962823186,21.808900013166138,20.795351500746744
25.94,21.46014946517744,21.802834866145076,20.78995446881418
25.96,21.455819669134986,21.79677910790206,20.784566078824145
25.98,21.450738399527335,21.790732721939115,20.77918631507419
26.0,21.444123447023415,21.784695691792752,20.773815161895776
26.02,21.438450991175102,21.778668001033864,20.76845260365425
26.04,21.4323622919144,21.77264963326762,20.76309862474871
26.06,21.426229371117085,21.76664057213344,20.757753209611973
26.08,21.420271496107958,21.760640801304838,20.752416342710408
26.1,21.414408968466905,21.754650304489374,20.747088008543916
26.12,21.408271429010593,21.748669065428544,20.741768191645793
26.14,21.401958595163045,21.742697067897723,20.736456876582686
26.16,21.396474707118806,21.736734295706043,20.73115404795446
26.18,21.390167329754195,21.73078073269635,20.72585969039415
26.2,21.384839796671763,21.72483636274507,20.72057378856785
26.22,21.379303960467293,21.718901169762166,20.715296327174627
26.24,21.372650296701877,21.712975137691018,20.71002729094644
26.26,21.367505601998968,21.707058250508364,20.70476666464805
26.28,21.36152955513882,21.701150492224215,20.699514433076935
26.3,21.3562207831022,21.695251846881742,20.69427058106324
26.32,21.350877248849418,21.689362298557224,20.68903509346958
26.34,21.34559315255816,21.683481831359956,20.683807955191106
26.36,21.339202546691833,21.67761042943214,20.6785891511553
26.38,21.333680108731038,21.671748076948848,20.673378666321955
26.4,21.32744378171735,21.6658947581179,20.66817648568307
26.42,21.32172698367607,21.660050457179803,20.66298259426274
26.44,21.3152889099147,21.65421515840764,20.657796977117126
26.46,21.31015479103309,21.648388846107036,20.65261961933432
26.48,21.304985533481823,21.642571504616026,20.64745050603432
26.5,21.299706490778966,21.63676311830501,20.642289622368864
26.52,21.294430980606254,21.630963671576648,20.63713695352142
26.54,21.28815676730503,21.62517314886578,20.631992484707094
26.56,21.282767950271303,21.619391534639373,20.62685620117248
26.58,21.276790190440618,21.61361881339642,20.621728088195667
26.6,21.271080568398897,21.6078549696678,20.61660813108611
26.62,21.26446979786128,21.602099988016366,20.611496315184556
26.64,21.25930013980276,21.596353853036657,20.606392625862963
26.66,21.253122461488147,21.590616549354937,20.601297048524412
26.68,21.24796369677603,21.58488806162915,20.596209568603044
26.7,21.242206613412804,21.57916837454872,20.59113017156395
26.72,21.237082388755933,21.57345747283457,20.58605884290312
26.74,21.23171339887153,21.567755341239003,20.580995568147376
26.76,21.225966804299524,21.56206196454564,20.575940332854223
26.78,21.219679848482688,21.55637732756932,20.570893122611835
26.8,21.214303577736594,21.55070141515603,20.565853923038958
26.82,21.20938286360354,21.545034212182866,20.560822719784824
26.84,21.204390578253193,21.539375703557887,20.555799498529076
26.86,21.198434168888387,21.533725874220075,20.55078424498168
26.88,21.19366151017408,21.52808470913927,20.545776944882874
26.9,21.187198495600924,21.522452193316067,20.54077758400304
26.92,21.18133904779081,21.516828311781758,20.535786148142712
26.94,21.17567638915432,21.51121304959824,20.53080262313238
26.96,21.17027006315449,21.50560639185795,20.52582699483251
26.98,21.165315463620374,21.50000832368378,20.520859249133434
27.0,21.160185770628477,21.49441883022901,20.51589937195527
27.02,21.155532540912162,21.488837896677243,20.510947349247832
27.04,21.150038782577553,21.483265508242283,20.506003166990595
27.06,21.14604688385583,21.477701650168118,20.501066811192565
27.08,21.14038388942834,21.472146307728824,20.496138267892263
27.1,21.134751243565695,21.466599466228466,20.49121752315757
27.12,21.130025970975307,21.461061111001058,20.486304563085753
27.14,21.12473383944869,21.455531227410464,20.481399373803313
27.16,21.118940825690373,21.450009800850363,20.476501941465905
27.18,21.11468090180128,21.444496816744092,20.47161225225833
27.2,21.11108338668932,21.438992260544687,20.46673029239439
27.22,21.105112295138536,21.433496117734702,20.461856048116886
27.24,21.09985066323438,21.42800837382621,20.456989505697457
27.26,21.095208642633576,21.422529014360713,20.452130651436583
27.28,21.090193426516088,21.41705802490903,20.447279471663464
27.3,21.085352834799085,21.41159539107128,20.44243595273597
27.32,21.0797203718664,21.406141098476773,20.43760008104054
27.34,21.075472211089885,21.400695132783962,20.432771842992167
27.36,21.070060574550542,21.395257479680346,20.427951225034263
27.38,21.06573766883796,21.38982812488241,20.42313821363862
27.4,21.060755751798023,21.384407054135558,20.418332795305318
27.42,21.05640608850615,21.378994253214056,20.413534956562685
27.44,21.050900440786943,21.37358970792093,20.40874468396719
27.46,21.045252097101752,21.3681934040879,20.403961964103367
27.48,21.03908691782484,21.362805327575334,20.3991867835838
27.5,21.03465991978957,21.357425464272165,20.394419129049002
27.52,21.030047415620192,21.352053800095803,20.389658987167344
27.54,21.02487642253539,21.3466903209921,20.384906344634995
27.56,21.019573059090796,21.341335012935243,20.38016118817587
27.58,21.013928239429056,21.33598786192771,20.375423504541548
27.6,21.00910893389334,21.330648854000202,20.370693280511166
27.62,21.004265574458092,21.32531797521155,20.365970502891404
27.64,20.999263605791043,21.31999521164868,20.36125515851637
27.66,20.99429705822392,21.3146805494265,20.35654723424761
27.68,20.989313145338397,21.309373974687894,20.35184671697389
27.7,20.983660650416134,21.304075473603593,20.347153593611292
27.72,20.97783461361082,21.29878503237213,20.34246785110305
27.74,20.973319228391652,21.29350263721978,20.33778947641947
27.76,20.96902237729019,21.28822827440049,20.333118456557955
27.78,20.96339041787086,21.282961930195803,20.328454778542813
27.8,20.9580570660761,21.277703590914797,20.323798429425306
27.82,20.952815489667447,21.272453242894013,20.319149396283503
27.84,20.948213529507985,21.2672108724974,20.31450766622222
27.86,20.94280701881142,21.26197646611624,20.30987322637301
27.88,20.93800707056672,21.256750010169057,20.305246063894028
27.9,20.93308885456772,21.251531491101616,20.30062616597
27.92,20.927805355604495,21.2463208953868,20.296013519812156
27.94,20.923206896009894,21.241118209524522,20.291408112658154
27.96,20.91795352004793,21.23592342004178,20.28680993177202
27.98,20.912986415219976,21.230736513492428,20.282218964444038
28.0,20.908254488766293,21.225557476457244,20.277635197990794
28.02,20.903327067005456,21.22038629554379,20.273058619754988
28.04,20.898537010542455,21.21522295738638,20.26848921710544
28.06,20.894317596065953,21.210067448646004,20.263926977437016
28.08,20.889460227720395,21.20491975601026,20.259371888170524
28.1,20.885218468993646,21.19977986619331,20.254823936752707
28.12,20.880676493687254,21.194647765935787,20.250283110656135
28.14,20.875473561643858,21.18952344200474,20.245749397379157
28.16,20.870883936589628,21.18440688119359,20.24122278444583
28.18,20.866098760554777,21.179298070322048,20.236703259405868
28.2,20.86157118566457,21.174196996236066,20.23219080983457
28.22,20.856970701914168,21.16910364580773,20.227685423332748
28.24,20.852307560913538,21.164018005935265,20.22318708752668
28.26,20.846929500204922,21.15894006354292,20.218695790068026
28.28,20.8429934613601,21.15386980558093,20.214211518633796
28.3,20.83821287374025,21.148807219025436,20.20973426092625
28.32,20.832774099546963,21.14375229087846,20.20526400467286
28.34,20.828475204772666,21.138705008167783,20.200800737626253
28.36,20.82371417202393,21.133665357946928,20.196344447564112
28.38,20.81876323039259,21.128633327295105,20.191895122289147
28.4,20.81414918181417,21.123608903317106,20.187452749629042
28.42,20.80877903852078,21.118592073143297,20.183017317436352
28.44,20.80417139107433,21.113582823929477,20.17858881358849
28.46,20.80010220454569,21.108581142856934,20.17416722598761
28.48,20.794357957075913,21.103587017132277,20.169752542560605
28.5,20.789836302178074,21.09860043398742,20.165344751258992
28.52,20.784577747550642,21.09362138067954,20.160943840058888
28.54,20.780208142132288,21.088649844490984,20.156549796960963
28.56,20.776519231844524,21.0836858127292,20.152162609990302
28.58,20.771528134282494,21.078729272726743,20.14778226719643
28.6,20.766124228152936,21.073780211841118,20.143408756653223
28.62,20.761337359701706,21.068838617454816,20.13904206645884
28.64,20.756150999529876,21.063904476975175,20.13468218473564
28.66,20.751846091640047,21.058977777834404,20.130329099630178
28.68,20.747101828236502,21.054058507489415,20.125982799313118
28.7,20.7418758563421,21.049146653421875,20.12164327197916
28.72,20.736633374369745,21.044242203138065,20.117310505847
28.74,20.732265952235185,21.03934514416889,20.112984489159263
28.76,20.727100971589383,21.03445546406975,20.108665210182437
28.78,20.722902022384186,21.029573150420536,20.10435265720684
28.8,20.719051078122146,21.02469819082554,20.100046818546538
28.82,20.714075887240128,21.01983057291342,20.095747682539297
28.84,20.710376365980007,21.01497028433715,20.09145523754651
28.86,20.70621458739097,21.010117312773897,20.087169471953157
28.88,20.7012294350289,21.005271645925056,20.082890374167764
28.9,20.69708096338849,21.000433271516112,20.07861793262229
28.92,20.692193946363407,20.995602177296664,20.074352135772113
28.94,20.687782368768186,20.990778351040266,20.07009297209597
28.96,20.682713345750116,20.98596178054448,20.065840430095893
28.98,20.677452099172704,20.981152453630727,20.061594498297136
29.0,20.672522865315756,20.976350358144302,20.05735516524815
29.02,20.6675400426299,20.971555481954265,20.0531224195205
29.04,20.662291232501428,20.966767812953414,20.048896249708847
